"","associated_gene","Human (Adult)","Human (Adult)_Detected_Num_Isoseq","Human (Adult)_Known_Num_Gencode","Human (Adult)_Normalised","Human (Fetal)","Human (Fetal)_Detected_Num_Isoseq","Human (Fetal)_Known_Num_Gencode","Human (Fetal)_Normalised","Detected","isoseq_comparison_Human (Adult)vsHuman (Fetal)","isoseq_comparison_Human (Fetal)vsHuman (Adult)","isoseq_comparison_normalisedHuman (Adult)vsHuman (Fetal)","isoseq_comparison_normalisedHuman (Fetal)vsHuman (Adult)","isoseq_comparison_diff"
"14222","ADA","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",1,9,0.111111111111111,"Both",3,0.333333333333333,3,0.333333333333333,2
"14223","ADA2","Human (Adult)",1,18,0.0555555555555556,"Human (Fetal)",1,18,0.0555555555555556,"Both",1,1,1,1,0
"14228","ADAM10","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",3,17,0.176470588235294,"Both",0.333333333333333,3,0.333333333333333,3,2
"14231","ADAM15","Human (Adult)",4,32,0.125,"Human (Fetal)",2,32,0.0625,"Both",2,0.5,2,0.5,2
"14258","ADAM9","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"14261","ADAMTS10","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",5,14,0.357142857142857,"Both",0.2,5,0.2,5,4
"14286","ADAMTSL2","Human (Adult)",3,4,0.75,"Human (Fetal)",1,4,0.25,"Both",3,0.333333333333333,3,0.333333333333333,2
"14291","ADAP1","Human (Adult)",3,19,0.157894736842105,"Human (Fetal)",1,19,0.0526315789473684,"Both",3,0.333333333333333,3,0.333333333333333,2
"14293","ADAR","Human (Adult)",2,21,0.0952380952380952,"Human (Fetal)",4,21,0.19047619047619,"Both",0.5,2,0.5,2,2
"14297","ADAT1","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"14300","ADCK1","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"14301","ADCK2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"14302","ADCK5","Human (Adult)",3,8,0.375,"Human (Fetal)",5,8,0.625,"Both",0.6,1.66666666666667,0.6,1.66666666666667,2
"14306","ADCY2","Human (Adult)",6,8,0.75,"Human (Fetal)",1,8,0.125,"Both",6,0.166666666666667,6,0.166666666666667,5
"14307","ADCY3","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",1,13,0.0769230769230769,"Both",2,0.5,2,0.5,1
"14309","ADCY5","Human (Adult)",2,10,0.2,"Human (Fetal)",1,10,0.1,"Both",2,0.5,2,0.5,1
"14312","ADCY8","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",3,3,1,"Both",0.333333333333333,3,0.333333333333333,3,2
"14314","ADCYAP1","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"14316","ADD1","Human (Adult)",10,29,0.344827586206897,"Human (Fetal)",7,29,0.241379310344828,"Both",1.42857142857143,0.7,1.42857142857143,0.7,3
"14317","ADD2","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",2,14,0.142857142857143,"Both",0.5,2,0.5,2,1
"14318","ADD3","Human (Adult)",8,20,0.4,"Human (Fetal)",2,20,0.1,"Both",4,0.25,4,0.25,6
"14321","ADGRA1","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"14326","ADGRB2","Human (Adult)",7,15,0.466666666666667,"Human (Fetal)",3,15,0.2,"Both",2.33333333333333,0.428571428571429,2.33333333333333,0.428571428571429,4
"14327","ADGRB3","Human (Adult)",2,5,0.4,"Human (Fetal)",5,5,1,"Both",0.4,2.5,0.4,2.5,3
"14343","ADGRG1","Human (Adult)",4,77,0.051948051948052,"Human (Fetal)",4,77,0.051948051948052,"Both",1,1,1,1,0
"14350","ADGRL1","Human (Adult)",2,8,0.25,"Human (Fetal)",1,8,0.125,"Both",2,0.5,2,0.5,1
"14352","ADGRL3","Human (Adult)",3,18,0.166666666666667,"Human (Fetal)",2,18,0.111111111111111,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"14355","ADGRV1","Human (Adult)",1,37,0.027027027027027,"Human (Fetal)",2,37,0.0540540540540541,"Both",0.5,2,0.5,2,1
"14360","ADH5","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",2,13,0.153846153846154,"Both",0.5,2,0.5,2,1
"14366","ADHFE1","Human (Adult)",3,16,0.1875,"Human (Fetal)",1,16,0.0625,"Both",3,0.333333333333333,3,0.333333333333333,2
"14367","ADI1","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"14374","ADIPOR1","Human (Adult)",5,5,1,"Human (Fetal)",3,5,0.6,"Both",1.66666666666667,0.6,1.66666666666667,0.6,2
"14380","ADK","Human (Adult)",3,6,0.5,"Human (Fetal)",2,6,0.333333333333333,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"14381","ADM","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"14386","ADNP2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"14387","ADO","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"14388","ADORA1","Human (Adult)",7,9,0.777777777777778,"Human (Fetal)",1,9,0.111111111111111,"Both",7,0.142857142857143,7,0.142857142857143,6
"14394","ADPGK","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",1,14,0.0714285714285714,"Both",1,1,1,1,0
"14401","ADPRM","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"14405","ADRA2A","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"14411","ADRM1","Human (Adult)",2,5,0.4,"Human (Fetal)",2,5,0.4,"Both",1,1,1,1,0
"14412","ADSL","Human (Adult)",2,23,0.0869565217391304,"Human (Fetal)",2,23,0.0869565217391304,"Both",1,1,1,1,0
"14413","ADSS","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"14416","AEBP1","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"14418","AEN","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"14541","AFAP1L2","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",1,6,0.166666666666667,"Both",2,0.5,2,0.5,1
"14542","AFDN","Human (Adult)",1,22,0.0454545454545455,"Human (Fetal)",2,22,0.0909090909090909,"Both",0.5,2,0.5,2,1
"14548","AFF4","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",3,9,0.333333333333333,"Both",0.333333333333333,3,0.333333333333333,3,2
"14550","AFG3L1P","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",1,17,0.0588235294117647,"Both",1,1,1,1,0
"14551","AFG3L2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"14556","AFTPH","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",3,7,0.428571428571429,"Both",1,1,1,1,0
"14558","AGAP1","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",1,14,0.0714285714285714,"Both",2,0.5,2,0.5,1
"14565","AGAP2","Human (Adult)",3,4,0.75,"Human (Fetal)",2,4,0.5,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"14567","AGAP3","Human (Adult)",5,26,0.192307692307692,"Human (Fetal)",2,26,0.0769230769230769,"Both",2.5,0.4,2.5,0.4,3
"14568","AGAP4","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"14570","AGAP6","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"14579","AGBL5","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"14585","AGGF1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"14596","AGK","Human (Adult)",2,25,0.08,"Human (Fetal)",1,25,0.04,"Both",2,0.5,2,0.5,1
"14607","AGPAT3","Human (Adult)",1,18,0.0555555555555556,"Human (Fetal)",1,18,0.0555555555555556,"Both",1,1,1,1,0
"14608","AGPAT4","Human (Adult)",3,5,0.6,"Human (Fetal)",2,5,0.4,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"14609","AGPAT4-IT1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"14612","AGPS","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"14615","AGRN","Human (Adult)",3,10,0.3,"Human (Fetal)",2,10,0.2,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"14618","AGTPBP1","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"14624","AHCTF1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"14625","AHCY","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"14626","AHCYL1","Human (Adult)",9,6,1.5,"Human (Fetal)",3,6,0.5,"Both",3,0.333333333333333,3,0.333333333333333,6
"14627","AHCYL2","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"14634","AHDC1","Human (Adult)",1,16,0.0625,"Human (Fetal)",2,16,0.125,"Both",0.5,2,0.5,2,1
"14635","AHI1","Human (Adult)",9,17,0.529411764705882,"Human (Fetal)",1,17,0.0588235294117647,"Both",9,0.111111111111111,9,0.111111111111111,8
"14640","AHSA1","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",1,13,0.0769230769230769,"Both",1,1,1,1,0
"14641","AHSA2P","Human (Adult)",1,15,0.0666666666666667,"Human (Fetal)",1,15,0.0666666666666667,"Both",1,1,1,1,0
"14645","AIDA","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"14647","AIF1L","Human (Adult)",3,10,0.3,"Human (Fetal)",3,10,0.3,"Both",1,1,1,1,0
"14648","AIFM1","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"14652","AIG1","Human (Adult)",4,10,0.4,"Human (Fetal)",4,10,0.4,"Both",1,1,1,1,0
"14655","AIMP1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"14658","AIMP2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"14659","AIP","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"14681","AK1","Human (Adult)",3,6,0.5,"Human (Fetal)",1,6,0.166666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"14682","AK2","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",2,15,0.133333333333333,"Both",1,1,1,1,0
"14684","AK3","Human (Adult)",2,4,0.5,"Human (Fetal)",2,4,0.5,"Both",1,1,1,1,0
"14696","AK5","Human (Adult)",5,13,0.384615384615385,"Human (Fetal)",1,13,0.0769230769230769,"Both",5,0.2,5,0.2,4
"14702","AK9","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",2,12,0.166666666666667,"Both",1,1,1,1,0
"14704","AKAP1","Human (Adult)",1,19,0.0526315789473684,"Human (Fetal)",1,19,0.0526315789473684,"Both",1,1,1,1,0
"14705","AKAP10","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"14706","AKAP11","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"14707","AKAP12","Human (Adult)",3,5,0.6,"Human (Fetal)",1,5,0.2,"Both",3,0.333333333333333,3,0.333333333333333,2
"14708","AKAP13","Human (Adult)",2,24,0.0833333333333333,"Human (Fetal)",2,24,0.0833333333333333,"Both",1,1,1,1,0
"14710","AKAP17A","Human (Adult)",5,6,0.833333333333333,"Human (Fetal)",3,6,0.5,"Both",1.66666666666667,0.6,1.66666666666667,0.6,2
"14716","AKAP6","Human (Adult)",4,15,0.266666666666667,"Human (Fetal)",3,15,0.2,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"14717","AKAP7","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",2,9,0.222222222222222,"Both",0.5,2,0.5,2,1
"14718","AKAP8","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"14719","AKAP8L","Human (Adult)",12,20,0.6,"Human (Fetal)",12,20,0.6,"Both",1,1,1,1,0
"14721","AKAP9","Human (Adult)",5,16,0.3125,"Human (Fetal)",7,16,0.4375,"Both",0.714285714285714,1.4,0.714285714285714,1.4,2
"14722","AKIP1","Human (Adult)",3,11,0.272727272727273,"Human (Fetal)",2,11,0.181818181818182,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"14723","AKIRIN1","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"14726","AKIRIN2","Human (Adult)",1,2,0.5,"Human (Fetal)",2,2,1,"Both",0.5,2,0.5,2,1
"14730","AKR1A1","Human (Adult)",4,14,0.285714285714286,"Human (Fetal)",4,14,0.285714285714286,"Both",1,1,1,1,0
"14731","AKR1B1","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",4,14,0.285714285714286,"Both",0.5,2,0.5,2,2
"14754","AKR7A2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"14758","AKT1","Human (Adult)",1,20,0.05,"Human (Fetal)",2,20,0.1,"Both",0.5,2,0.5,2,1
"14759","AKT1S1","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"14760","AKT2","Human (Adult)",3,42,0.0714285714285714,"Human (Fetal)",3,42,0.0714285714285714,"Both",1,1,1,1,0
"14763","AKTIP","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",2,14,0.142857142857143,"Both",1,1,1,1,0
"14845","AL021395.1","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"15464","AL049834.1","Human (Adult)",3,22,0.136363636363636,"Human (Fetal)",3,22,0.136363636363636,"Both",1,1,1,1,0
"15468","AL049838.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"15513","AL050341.2","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"15555","AL078621.3","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"15642","AL096870.1","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",7,15,0.466666666666667,"Both",0.285714285714286,3.5,0.285714285714286,3.5,5
"15703","AL109918.1","Human (Adult)",2,4,0.5,"Human (Fetal)",2,4,0.5,"Both",1,1,1,1,0
"15794","AL118516.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"16243","AL135905.2","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"16250","AL135925.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"16763","AL139393.3","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"16901","AL157935.2","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",1,7,0.142857142857143,"Both",2,0.5,2,0.5,1
"16983","AL158212.3","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"17033","AL160006.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"17513","AL353796.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"17744","AL355488.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"17971","AL356740.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"18603","AL391807.1","Human (Adult)",3,10,0.3,"Human (Fetal)",2,10,0.2,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"18744","AL445433.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"19061","AL512625.2","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"19179","AL513548.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"19376","AL590560.1","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"19541","AL592076.1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"19611","AL596087.2","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"19915","AL691432.2","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"20053","AL845472.2","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"20094","ALAD","Human (Adult)",5,9,0.555555555555556,"Human (Fetal)",4,9,0.444444444444444,"Both",1.25,0.8,1.25,0.8,1
"20095","ALAS1","Human (Adult)",3,6,0.5,"Human (Fetal)",3,6,0.5,"Both",1,1,1,1,0
"20098","ALCAM","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",3,9,0.333333333333333,"Both",1,1,1,1,0
"20099","ALDH16A1","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"20100","ALDH18A1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"20104","ALDH1B1","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"20109","ALDH2","Human (Adult)",2,5,0.4,"Human (Fetal)",2,5,0.4,"Both",1,1,1,1,0
"20111","ALDH3A2","Human (Adult)",2,26,0.0769230769230769,"Human (Fetal)",2,26,0.0769230769230769,"Both",1,1,1,1,0
"20114","ALDH4A1","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"20115","ALDH5A1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"20117","ALDH7A1","Human (Adult)",2,37,0.0540540540540541,"Human (Fetal)",1,37,0.027027027027027,"Both",2,0.5,2,0.5,1
"20123","ALDH9A1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"20124","ALDOA","Human (Adult)",3,19,0.157894736842105,"Human (Fetal)",2,19,0.105263157894737,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"20128","ALDOC","Human (Adult)",5,9,0.555555555555556,"Human (Fetal)",1,9,0.111111111111111,"Both",5,0.2,5,0.2,4
"20129","ALG1","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"20132","ALG11","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"20133","ALG12","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",2,3,0.666666666666667,"Both",1,1,1,1,0
"20134","ALG13","Human (Adult)",1,41,0.024390243902439,"Human (Fetal)",1,41,0.024390243902439,"Both",1,1,1,1,0
"20151","ALG2","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"20154","ALG5","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"20156","ALG8","Human (Adult)",1,21,0.0476190476190476,"Human (Fetal)",2,21,0.0952380952380952,"Both",0.5,2,0.5,2,1
"20157","ALG9","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",1,17,0.0588235294117647,"Both",1,1,1,1,0
"20162","ALKBH1","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"20163","ALKBH2","Human (Adult)",1,8,0.125,"Human (Fetal)",2,8,0.25,"Both",0.5,2,0.5,2,1
"20164","ALKBH3","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",1,12,0.0833333333333333,"Both",2,0.5,2,0.5,1
"20166","ALKBH4","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",1,3,0.333333333333333,"Both",2,0.5,2,0.5,1
"20167","ALKBH5","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"20169","ALKBH7","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"20170","ALKBH8","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"20192","ALPL","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"20200","AMACR","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"20204","AMD1","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"20216","AMFR","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"20219","AMIGO1","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"20221","AMIGO3","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"20227","AMN1","Human (Adult)",3,12,0.25,"Human (Fetal)",2,12,0.166666666666667,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"20230","AMOTL2","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",2,13,0.153846153846154,"Both",1,1,1,1,0
"20232","AMPD2","Human (Adult)",3,33,0.0909090909090909,"Human (Fetal)",4,33,0.121212121212121,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"20234","AMPH","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",1,9,0.111111111111111,"Both",3,0.333333333333333,3,0.333333333333333,2
"20235","AMT","Human (Adult)",2,57,0.0350877192982456,"Human (Fetal)",1,57,0.0175438596491228,"Both",2,0.5,2,0.5,1
"20245","AMZ2","Human (Adult)",6,19,0.315789473684211,"Human (Fetal)",2,19,0.105263157894737,"Both",3,0.333333333333333,3,0.333333333333333,4
"20246","AMZ2P1","Human (Adult)",9,3,3,"Human (Fetal)",4,3,1.33333333333333,"Both",2.25,0.444444444444444,2.25,0.444444444444444,5
"20248","ANAPC1","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",1,11,0.0909090909090909,"Both",2,0.5,2,0.5,1
"20251","ANAPC11","Human (Adult)",4,23,0.173913043478261,"Human (Fetal)",1,23,0.0434782608695652,"Both",4,0.25,4,0.25,3
"20252","ANAPC13","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"20253","ANAPC15","Human (Adult)",3,17,0.176470588235294,"Human (Fetal)",1,17,0.0588235294117647,"Both",3,0.333333333333333,3,0.333333333333333,2
"20254","ANAPC16","Human (Adult)",4,5,0.8,"Human (Fetal)",2,5,0.4,"Both",2,0.5,2,0.5,2
"20256","ANAPC2","Human (Adult)",2,8,0.25,"Human (Fetal)",3,8,0.375,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"20257","ANAPC4","Human (Adult)",1,11,0.0909090909090909,"Human (Fetal)",1,11,0.0909090909090909,"Both",1,1,1,1,0
"20258","ANAPC5","Human (Adult)",8,22,0.363636363636364,"Human (Fetal)",7,22,0.318181818181818,"Both",1.14285714285714,0.875,1.14285714285714,0.875,1
"20259","ANAPC7","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",3,12,0.25,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"20261","ANGEL1","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",2,6,0.333333333333333,"Both",1,1,1,1,0
"20262","ANGEL2","Human (Adult)",2,8,0.25,"Human (Fetal)",2,8,0.25,"Both",1,1,1,1,0
"20267","ANGPTL2","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"20276","ANK2","Human (Adult)",9,27,0.333333333333333,"Human (Fetal)",5,27,0.185185185185185,"Both",1.8,0.555555555555556,1.8,0.555555555555556,4
"20277","ANK3","Human (Adult)",4,32,0.125,"Human (Fetal)",4,32,0.125,"Both",1,1,1,1,0
"20285","ANKH","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",3,9,0.333333333333333,"Both",1,1,1,1,0
"20286","ANKHD1","Human (Adult)",4,21,0.19047619047619,"Human (Fetal)",3,21,0.142857142857143,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"20288","ANKIB1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"20291","ANKLE2","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",3,12,0.25,"Both",0.333333333333333,3,0.333333333333333,3,2
"20293","ANKMY2","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",2,6,0.333333333333333,"Both",0.5,2,0.5,2,1
"20294","ANKRA2","Human (Adult)",1,8,0.125,"Human (Fetal)",3,8,0.375,"Both",0.333333333333333,3,0.333333333333333,3,2
"20296","ANKRD10","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",3,11,0.272727272727273,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"20298","ANKRD11","Human (Adult)",6,42,0.142857142857143,"Human (Fetal)",2,42,0.0476190476190476,"Both",3,0.333333333333333,3,0.333333333333333,4
"20299","ANKRD12","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",5,9,0.555555555555556,"Both",0.6,1.66666666666667,0.6,1.66666666666667,2
"20301","ANKRD13B","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",3,9,0.333333333333333,"Both",1,1,1,1,0
"20302","ANKRD13C","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"20303","ANKRD13D","Human (Adult)",6,18,0.333333333333333,"Human (Fetal)",3,18,0.166666666666667,"Both",2,0.5,2,0.5,3
"20304","ANKRD16","Human (Adult)",2,4,0.5,"Human (Fetal)",2,4,0.5,"Both",1,1,1,1,0
"20305","ANKRD17","Human (Adult)",7,11,0.636363636363636,"Human (Fetal)",5,11,0.454545454545455,"Both",1.4,0.714285714285714,1.4,0.714285714285714,2
"20322","ANKRD20A4","Human (Adult)",3,3,1,"Human (Fetal)",1,3,0.333333333333333,"Both",3,0.333333333333333,3,0.333333333333333,2
"20331","ANKRD26","Human (Adult)",3,6,0.5,"Human (Fetal)",1,6,0.166666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"20336","ANKRD27","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",1,9,0.111111111111111,"Both",3,0.333333333333333,3,0.333333333333333,2
